production_id,well_id,date_id,oil_bbl,gas_mcf,water_bbl,downtime_hours,choke_size_64ths,tubing_pressure_psi,casing_pressure_psi
22092,WELL-0049,20241118,203.0,461.8,310.9,0.0,32,1870,842
22093,WELL-0049,20241119,220.8,463.3,339.0,0.0,20,1887,927
22094,WELL-0049,20241120,230.6,502.3,355.0,0.0,20,2072,960
22095,WELL-0049,20241121,213.7,467.5,329.8,0.0,24,1889,879
22096,WELL-0049,20241122,225.5,504.1,348.9,0.0,24,2037,750
22097,WELL-0049,20241123,196.6,398.5,304.8,0.0,64,1945,608
22098,WELL-0049,20241124,236.6,481.0,367.9,0.0,36,2069,765
22099,WELL-0049,20241125,226.2,560.2,352.6,0.0,20,1888,757
22100,WELL-0049,20241126,202.1,444.0,315.8,0.0,32,2003,747
22101,WELL-0049,20241127,218.0,485.2,341.5,0.0,64,1773,972
22102,WELL-0049,20241128,208.3,442.3,327.1,0.0,64,2110,872
22103,WELL-0049,20241129,204.9,437.9,322.7,0.0,28,1718,895
22104,WELL-0049,20241130,218.0,449.8,344.2,0.0,24,1862,926
22105,WELL-0049,20241201,213.5,455.5,337.8,0.0,48,2049,848
22106,WELL-0049,20241202,215.3,497.8,341.6,0.0,20,2130,765
22107,WELL-0049,20241203,189.4,384.4,301.3,0.0,64,2160,676
22108,WELL-0049,20241204,212.8,461.7,339.3,0.0,24,2041,606
22109,WELL-0049,20241205,214.3,477.0,342.6,0.0,64,1793,851
22110,WELL-0049,20241206,216.4,465.0,346.7,0.0,64,1954,821
22111,WELL-0049,20241207,236.8,575.7,380.4,0.0,48,1958,892
22112,WELL-0049,20241208,202.8,452.2,326.6,0.0,28,2027,918
22113,WELL-0049,20241209,224.8,477.3,363.1,0.0,40,1819,832
22114,WELL-0049,20241210,205.6,479.9,332.9,0.0,40,2025,798
22115,WELL-0049,20241211,200.3,460.7,325.0,0.0,48,2018,902
22116,WELL-0049,20241212,217.5,478.2,354.0,0.0,48,1824,852
22117,WELL-0049,20241213,222.6,525.3,363.1,0.0,36,1805,862
22118,WELL-0049,20241214,191.3,426.9,312.9,0.0,64,1960,862
22119,WELL-0049,20241215,207.9,455.4,340.9,0.0,32,1912,943
22120,WELL-0049,20241216,222.9,530.5,366.5,0.0,24,1848,707
22121,WELL-0049,20241217,211.9,476.2,349.3,0.0,40,1932,888
22122,WELL-0049,20241218,205.4,386.6,339.4,0.0,24,1940,754
22123,WELL-0049,20241219,199.8,435.2,330.9,0.0,64,1900,877
22124,WELL-0049,20241220,208.2,504.3,345.7,0.0,28,1995,719
22125,WELL-0049,20241221,199.0,463.5,331.3,0.0,32,1851,767
22126,WELL-0049,20241222,182.9,384.4,305.3,0.0,64,1848,761
22127,WELL-0049,20241223,206.6,481.4,345.8,0.0,28,1790,783
22128,WELL-0049,20241224,214.7,478.3,360.2,0.0,48,2098,847
22129,WELL-0049,20241225,192.7,465.5,324.2,0.0,36,1867,831
22130,WELL-0049,20241226,185.5,417.5,312.8,0.0,28,1851,807
22131,WELL-0049,20241227,190.0,425.7,321.2,0.0,28,1925,891
22132,WELL-0049,20241228,207.9,432.0,352.4,0.0,20,1881,849
22133,WELL-0049,20241229,163.7,371.8,278.2,0.0,32,1950,852
22134,WELL-0049,20241230,182.9,425.1,311.6,0.0,36,2221,838
22135,WELL-0049,20241231,176.6,393.5,301.6,4.7,40,2051,846
22136,WELL-0049,20250101,218.3,466.1,373.9,0.0,20,1878,781
22137,WELL-0049,20250102,187.3,455.5,321.5,0.0,24,1999,833
22138,WELL-0049,20250103,213.0,497.4,366.7,0.0,64,1839,816
22139,WELL-0049,20250104,209.2,484.4,361.1,0.0,20,2225,867
22140,WELL-0049,20250105,187.8,397.8,325.0,0.0,36,1979,805
22141,WELL-0049,20250106,188.9,434.0,327.7,0.0,40,1633,845
22142,WELL-0049,20250107,182.6,392.2,317.7,0.0,28,1825,890
22143,WELL-0049,20250108,214.8,472.5,374.5,0.0,36,2007,673
22144,WELL-0049,20250109,193.1,420.0,337.7,0.0,28,1943,743
22145,WELL-0049,20250110,163.1,353.1,285.9,0.0,40,1835,791
22146,WELL-0049,20250111,186.6,424.0,327.9,0.0,40,1762,937
22147,WELL-0049,20250112,186.4,431.6,328.5,0.0,20,1987,867
22148,WELL-0049,20250113,205.3,436.5,362.8,0.0,20,1856,823
22149,WELL-0049,20250114,171.9,412.0,304.5,0.0,32,2027,681
22150,WELL-0049,20250115,108.8,247.1,193.2,9.1,32,2175,783
22151,WELL-0049,20250116,188.6,418.7,335.9,0.0,24,2216,839
22152,WELL-0049,20250117,196.4,428.6,350.6,0.0,48,1934,801
22153,WELL-0049,20250118,191.5,437.5,342.9,0.0,20,1997,990
22154,WELL-0049,20250119,195.7,438.1,351.1,0.0,36,2133,852
22155,WELL-0049,20250120,203.0,477.0,365.3,0.0,36,1936,753
22156,WELL-0049,20250121,174.0,398.9,313.9,0.0,28,1800,736
22157,WELL-0049,20250122,171.0,375.4,309.2,0.0,64,1957,805
22158,WELL-0049,20250123,198.9,440.3,360.8,0.0,40,1743,856
22159,WELL-0049,20250124,204.9,460.7,372.5,0.0,24,1949,773
22160,WELL-0049,20250125,205.1,492.3,373.8,0.0,36,1836,722
22161,WELL-0049,20250126,206.4,472.3,377.2,0.0,64,1581,829
22162,WELL-0049,20250127,191.9,411.6,351.6,0.0,32,2029,766
22163,WELL-0049,20250128,188.9,422.1,347.0,0.0,28,2025,788
22164,WELL-0049,20250129,189.5,458.8,349.2,0.0,28,1892,727
22165,WELL-0049,20250130,172.1,406.6,317.9,0.0,40,1975,623
22166,WELL-0049,20250131,205.7,488.4,381.0,0.0,28,1813,655
22167,WELL-0049,20250201,189.3,416.9,351.6,0.0,28,1751,816
22168,WELL-0049,20250202,192.5,462.9,358.4,0.0,20,1843,836
22169,WELL-0049,20250203,202.3,443.6,377.7,0.0,32,2017,891
22170,WELL-0049,20250204,190.0,458.6,355.5,0.0,20,1844,835
22171,WELL-0049,20250205,177.3,411.3,332.8,0.0,64,1972,936
22172,WELL-0049,20250206,183.9,419.3,346.1,0.0,20,2113,864
22173,WELL-0049,20250207,166.6,365.0,314.3,0.0,36,1836,733
22174,WELL-0049,20250208,175.9,408.0,332.8,0.0,20,1894,778
22175,WELL-0049,20250209,179.8,395.6,341.0,0.0,48,1872,832
22176,WELL-0049,20250210,171.1,377.2,325.4,0.0,40,1842,833
22177,WELL-0049,20250211,189.5,437.6,361.4,0.0,40,1998,845
22178,WELL-0049,20250212,183.4,416.6,350.6,0.0,64,1948,844
22179,WELL-0049,20250213,171.9,384.2,329.5,0.0,64,1867,728
22180,WELL-0049,20250214,192.3,452.1,369.5,0.0,64,1786,755
22181,WELL-0049,20250215,192.4,440.8,370.7,0.0,48,2045,657
22182,WELL-0049,20250216,183.0,451.7,353.6,0.0,32,1780,704
22183,WELL-0049,20250217,187.6,440.8,363.5,0.0,48,1809,866
22184,WELL-0049,20250218,211.8,508.6,411.4,0.0,40,2056,887
22185,WELL-0049,20250219,184.5,403.4,359.4,0.0,36,1842,872
22186,WELL-0049,20250220,182.2,421.9,355.8,0.0,32,2071,960
22187,WELL-0049,20250221,184.6,393.5,361.6,0.0,28,1772,777
22188,WELL-0049,20250222,175.7,369.1,345.1,0.0,24,1950,652
22189,WELL-0049,20250223,182.4,427.0,359.1,0.0,32,1747,714
22190,WELL-0049,20250224,164.3,381.2,324.3,0.0,24,1908,778
22191,WELL-0049,20250225,187.5,428.5,371.2,0.0,32,2018,770
22192,WELL-0049,20250226,174.8,413.2,346.8,0.0,64,1940,861
22193,WELL-0049,20250227,173.1,384.3,344.6,0.0,32,2039,865
22194,WELL-0049,20250228,183.7,420.4,366.5,0.0,48,1972,707
22195,WELL-0049,20250301,173.1,404.2,346.4,0.0,24,1967,889
22196,WELL-0049,20250302,167.1,375.5,335.3,0.0,20,1727,713
22197,WELL-0049,20250303,182.6,429.8,367.4,0.0,24,2080,828
22198,WELL-0049,20250304,198.3,464.5,400.1,0.0,40,1931,813
22199,WELL-0049,20250305,160.3,309.7,324.2,0.0,32,1932,699
22200,WELL-0049,20250306,180.4,410.2,365.9,0.0,36,2006,811
22201,WELL-0049,20250307,182.6,430.9,371.4,0.0,64,1904,740
22202,WELL-0049,20250308,163.3,386.7,333.1,0.0,32,1695,982
22203,WELL-0049,20250309,163.1,351.8,333.5,0.0,32,1807,842
22204,WELL-0049,20250310,155.4,330.7,318.6,4.3,28,1905,817
22205,WELL-0049,20250311,159.6,346.8,328.1,0.0,24,1868,779
22206,WELL-0049,20250312,180.7,405.9,372.5,0.0,48,1861,726
22207,WELL-0049,20250313,172.8,391.1,357.3,0.0,32,1784,825
22208,WELL-0049,20250314,168.8,370.2,349.9,0.0,20,1892,918
22209,WELL-0049,20250315,187.8,433.6,390.3,0.0,36,1904,630
22210,WELL-0049,20250316,189.3,443.8,394.5,0.0,20,2062,793
22211,WELL-0049,20250317,182.0,414.2,380.4,0.0,40,1658,770
22212,WELL-0049,20250318,164.9,404.7,345.6,0.0,20,1963,770
22213,WELL-0049,20250319,177.1,417.4,372.2,0.0,36,1714,785
22214,WELL-0049,20250320,37.4,88.8,78.7,18.8,48,1759,603
22215,WELL-0049,20250321,180.8,445.6,382.1,0.0,32,1683,907
22216,WELL-0049,20250322,165.0,346.3,349.6,0.0,20,2096,848
22217,WELL-0049,20250323,155.3,337.4,329.9,0.0,36,1672,861
22218,WELL-0049,20250324,156.2,363.6,332.9,0.0,48,1584,718
22219,WELL-0049,20250325,176.1,389.0,376.3,0.0,32,1975,709
22220,WELL-0049,20250326,181.1,416.9,388.1,0.0,32,1943,747
22221,WELL-0049,20250327,174.0,403.8,373.8,0.0,36,1932,672
22222,WELL-0049,20250328,172.4,363.9,371.4,0.0,32,1974,846
22223,WELL-0049,20250329,164.8,413.4,356.0,0.0,48,1829,572
22224,WELL-0049,20250330,175.0,417.1,379.1,0.0,40,2023,785
22225,WELL-0049,20250331,190.4,458.1,413.6,0.0,64,1976,775
22226,WELL-0049,20250401,149.6,338.0,325.9,0.0,48,1919,784
22227,WELL-0049,20250402,153.7,349.5,335.8,0.0,64,1807,696
22228,WELL-0049,20250403,150.5,346.7,329.6,0.0,28,1993,802
22229,WELL-0049,20250404,98.2,218.6,215.7,7.4,24,1768,773
22230,WELL-0049,20250405,168.6,393.5,371.5,0.0,20,1880,679
22231,WELL-0049,20250406,174.6,437.9,385.7,0.0,36,1744,787
22232,WELL-0049,20250407,176.2,403.1,390.4,0.0,36,1720,670
22233,WELL-0049,20250408,68.9,160.2,153.2,14.2,28,1994,862
22234,WELL-0049,20250409,163.2,385.6,363.5,0.0,36,1764,748
22235,WELL-0049,20250410,154.6,375.3,345.3,0.0,40,1830,835
22236,WELL-0049,20250411,159.0,341.1,356.2,0.0,40,1800,772
22237,WELL-0049,20250412,35.6,79.2,79.9,18.7,24,1584,825
22238,WELL-0049,20250413,165.8,387.9,373.5,0.0,24,1865,731
22239,WELL-0049,20250414,169.9,406.0,383.7,0.0,36,1798,841
22240,WELL-0049,20250415,169.8,404.5,384.6,0.0,36,1824,744
22241,WELL-0049,20250416,154.9,355.2,351.9,0.0,20,1752,794
22242,WELL-0049,20250417,143.3,335.3,326.4,0.0,40,1760,897
22243,WELL-0049,20250418,171.2,432.0,391.1,0.0,24,1763,773
22244,WELL-0049,20250419,153.3,361.8,351.3,0.0,64,1930,783
22245,WELL-0049,20250420,152.0,361.2,349.3,0.0,24,1808,809
22246,WELL-0049,20250421,165.0,363.2,380.3,0.0,64,1995,830
22247,WELL-0049,20250422,153.9,351.7,355.7,0.0,36,1919,630
22248,WELL-0049,20250423,180.1,403.8,417.3,0.0,28,1901,806
22249,WELL-0049,20250424,168.8,380.8,392.3,0.0,40,1698,709
22250,WELL-0049,20250425,154.8,360.1,360.8,0.0,36,1849,738
22251,WELL-0049,20250426,139.1,318.6,325.0,0.0,36,1781,886
22252,WELL-0049,20250427,160.4,380.4,376.1,0.0,64,1961,747
22253,WELL-0049,20250428,173.4,376.9,407.5,0.0,32,1872,730
22254,WELL-0049,20250429,167.8,375.4,395.6,0.0,36,1775,824
22255,WELL-0049,20250430,171.6,387.7,405.8,0.0,36,1708,744
22256,WELL-0049,20250501,161.7,354.5,383.5,0.0,32,1655,858
22257,WELL-0049,20250502,148.1,365.7,352.3,0.0,64,1737,841
22258,WELL-0049,20250503,144.4,341.3,344.5,0.0,24,1817,790
22259,WELL-0049,20250504,157.6,359.7,376.9,0.0,48,1797,859
22260,WELL-0049,20250505,131.7,286.5,315.9,0.0,36,1919,688
22261,WELL-0049,20250506,158.8,371.1,382.0,0.0,40,1837,710
22262,WELL-0049,20250507,173.6,416.6,418.9,0.0,36,1733,794
22263,WELL-0049,20250508,157.5,346.6,381.1,0.0,28,1777,764
22264,WELL-0049,20250509,138.4,297.8,335.8,0.0,24,1925,732
22265,WELL-0049,20250510,169.5,367.7,412.4,0.0,48,1712,836
22266,WELL-0049,20250511,161.0,388.3,393.0,0.0,36,1801,855
22267,WELL-0049,20250512,168.0,393.7,411.3,0.0,20,2014,684
22268,WELL-0049,20250513,146.1,343.3,358.7,0.0,40,1925,712
22269,WELL-0049,20250514,137.4,334.0,338.3,0.0,64,1760,725
22270,WELL-0049,20250515,157.6,391.6,389.2,0.0,40,1818,770
22271,WELL-0049,20250516,142.3,346.4,352.3,0.0,24,1851,777
22272,WELL-0049,20250517,150.1,337.6,372.8,0.0,24,1859,778
22273,WELL-0049,20250518,150.3,352.4,374.4,0.0,32,1710,740
22274,WELL-0049,20250519,153.3,349.2,382.9,0.0,48,1765,802
22275,WELL-0049,20250520,150.1,344.5,376.1,0.0,64,1871,727
22276,WELL-0049,20250521,141.0,347.5,354.4,0.0,28,1842,746
22277,WELL-0049,20250522,141.0,304.9,355.4,0.0,64,1764,725
22278,WELL-0049,20250523,148.6,334.5,375.7,0.0,48,1664,854
22279,WELL-0049,20250524,137.9,312.1,349.8,0.0,64,1701,699
22280,WELL-0049,20250525,141.4,317.1,359.7,0.0,40,1586,775
22281,WELL-0049,20250526,150.9,389.3,384.9,0.0,48,1756,793
22282,WELL-0049,20250527,161.7,386.0,413.7,0.0,28,1672,860
22283,WELL-0049,20250528,147.1,328.6,377.6,0.0,36,1840,727
22284,WELL-0049,20250529,151.0,387.0,388.5,0.0,28,1975,805
22285,WELL-0049,20250530,141.6,309.5,365.4,0.0,36,1867,708
22286,WELL-0049,20250531,152.8,327.1,395.5,0.0,36,1587,639
22287,WELL-0049,20250601,157.2,384.3,408.3,0.0,48,1672,680
22288,WELL-0049,20250602,156.1,383.7,406.6,0.0,32,1597,736
22289,WELL-0049,20250603,161.3,374.6,421.5,0.0,24,1734,769
22290,WELL-0049,20250604,153.2,350.4,401.5,0.0,28,2063,811
22291,WELL-0049,20250605,154.2,370.8,405.3,0.0,48,1558,860
22292,WELL-0049,20250606,162.9,393.9,429.5,0.0,28,1794,683
22293,WELL-0049,20250607,159.2,380.3,420.9,0.0,28,1837,726
22294,WELL-0049,20250608,150.8,389.7,400.0,0.0,28,1657,675
22295,WELL-0049,20250609,152.8,341.3,406.5,0.0,24,1945,850
22296,WELL-0049,20250610,147.9,363.7,394.6,0.0,64,1717,751
22297,WELL-0049,20250611,155.3,356.7,415.5,0.0,40,1980,845
22298,WELL-0049,20250612,140.8,338.0,377.9,0.0,40,1832,725
22299,WELL-0049,20250613,148.7,340.2,400.2,0.0,36,1586,649
22300,WELL-0049,20250614,140.8,346.3,380.1,0.0,40,1836,807
22301,WELL-0049,20250615,143.8,335.6,389.4,0.0,64,1784,751
22302,WELL-0049,20250616,146.1,325.9,396.9,0.0,64,1980,839
22303,WELL-0049,20250617,152.9,396.6,416.6,0.0,64,1845,914
22304,WELL-0049,20250618,148.1,363.7,404.9,0.0,64,1611,870
22305,WELL-0049,20250619,161.5,393.9,442.8,0.0,32,1650,832
22306,WELL-0049,20250620,79.6,176.4,218.9,9.5,20,1643,724
22307,WELL-0049,20250621,138.0,337.5,380.8,0.0,64,1607,792
22308,WELL-0049,20250622,145.7,369.0,403.1,0.0,48,1831,659
22309,WELL-0049,20250623,149.1,334.6,413.8,0.0,36,1597,709
22310,WELL-0049,20250624,130.5,310.0,363.3,0.0,64,1791,861
22311,WELL-0049,20250625,144.9,329.7,404.7,0.0,48,1717,699
22312,WELL-0049,20250626,144.3,369.3,404.3,0.0,36,1683,727
22313,WELL-0049,20250627,77.4,195.0,217.5,11.1,40,2046,746
22314,WELL-0049,20250628,143.9,372.8,405.7,0.0,64,1794,696
22315,WELL-0049,20250629,145.1,325.6,410.4,0.0,20,1641,670
22316,WELL-0049,20250630,147.8,341.9,419.4,0.0,24,1659,955
22317,WELL-0050,20240227,1148.2,2605.4,1235.7,0.0,32,2282,933
22318,WELL-0050,20240228,1293.2,2574.4,1395.1,0.0,24,2271,820
22319,WELL-0050,20240229,1209.4,2668.9,1307.8,0.0,24,2386,914
22320,WELL-0050,20240301,1249.3,2790.7,1354.2,0.0,40,2155,822
22321,WELL-0050,20240302,1269.6,2906.4,1379.5,0.0,24,2198,894
22322,WELL-0050,20240303,1101.3,2435.6,1199.5,0.0,64,2082,903
22323,WELL-0050,20240304,1200.0,2727.0,1310.2,0.0,20,2127,1009
22324,WELL-0050,20240305,1144.3,2322.9,1252.3,0.0,64,2301,1008
22325,WELL-0050,20240306,1205.8,2738.0,1322.8,0.0,20,2003,743
22326,WELL-0050,20240307,1184.4,2784.0,1302.5,0.0,64,2173,900
22327,WELL-0050,20240308,1171.8,2438.6,1291.7,0.0,28,2237,838
22328,WELL-0050,20240309,1159.5,2436.5,1281.3,0.0,28,2158,835
22329,WELL-0050,20240310,1108.1,2446.2,1227.4,0.0,24,2303,952
22330,WELL-0050,20240311,1139.1,2149.2,1264.8,0.0,64,2305,694
22331,WELL-0050,20240312,1165.0,2494.8,1296.7,0.0,36,2355,915
22332,WELL-0050,20240313,1210.1,2467.6,1350.1,0.0,40,2056,772
22333,WELL-0050,20240314,1093.2,2378.5,1222.7,0.0,40,2198,760
22334,WELL-0050,20240315,1059.1,2596.6,1187.3,0.0,40,2302,913
22335,WELL-0050,20240316,1174.8,2528.5,1320.3,0.0,20,2153,938
22336,WELL-0050,20240317,1053.0,2595.2,1186.2,0.0,64,2223,1070
22337,WELL-0050,20240318,1185.2,2630.5,1338.3,0.0,48,2191,799
22338,WELL-0050,20240319,1103.1,2467.4,1248.6,0.0,28,2094,886
22339,WELL-0050,20240320,1041.2,2514.4,1181.5,0.0,64,2032,942
22340,WELL-0050,20240321,1103.6,2519.5,1255.2,0.0,32,2152,760
22341,WELL-0050,20240322,1054.0,2247.2,1201.7,0.0,40,2205,743
22342,WELL-0050,20240323,1066.2,2394.7,1218.6,0.0,40,2312,813
22343,WELL-0050,20240324,1061.0,2366.5,1215.5,0.0,48,2175,859
22344,WELL-0050,20240325,1036.2,2394.3,1190.0,0.0,28,2213,944
22345,WELL-0050,20240326,990.0,2522.1,1139.7,0.0,48,2116,779
22346,WELL-0050,20240327,1144.8,2547.7,1321.1,0.0,24,2271,915
22347,WELL-0050,20240328,947.4,2172.5,1095.9,0.0,40,2053,871
22348,WELL-0050,20240329,1057.3,2366.5,1226.0,0.0,28,2229,843
22349,WELL-0050,20240330,1076.1,2432.3,1250.8,0.0,24,1911,917
22350,WELL-0050,20240331,1074.8,2170.4,1252.4,0.0,48,2121,853
22351,WELL-0050,20240401,1008.8,2436.3,1178.3,0.0,32,2283,971
22352,WELL-0050,20240402,1010.0,2022.5,1182.5,0.0,32,1965,871
22353,WELL-0050,20240403,1016.0,2312.8,1192.5,0.0,24,2020,909
22354,WELL-0050,20240404,1161.3,2598.1,1366.2,0.0,48,2294,843
22355,WELL-0050,20240405,982.1,2096.2,1158.2,0.0,32,2316,866
22356,WELL-0050,20240406,941.0,2228.3,1112.5,0.0,20,2049,948
22357,WELL-0050,20240407,1118.9,2234.7,1325.9,0.0,20,2040,851
22358,WELL-0050,20240408,1057.5,2553.8,1256.2,0.0,24,2295,772
22359,WELL-0050,20240409,1056.3,2560.0,1257.8,0.0,48,2191,749
22360,WELL-0050,20240410,1123.3,2607.3,1340.8,0.0,40,2040,890
22361,WELL-0050,20240411,998.5,2170.1,1194.8,0.0,20,2147,948
22362,WELL-0050,20240412,1107.9,2538.3,1328.9,0.0,28,2118,973
22363,WELL-0050,20240413,1027.4,2064.8,1235.3,0.0,64,1934,874
22364,WELL-0050,20240414,968.4,2245.3,1167.2,0.0,64,1994,942
22365,WELL-0050,20240415,1030.0,2437.3,1244.4,0.0,64,2209,864
22366,WELL-0050,20240416,981.1,2239.6,1188.2,0.0,32,2141,1027
22367,WELL-0050,20240417,929.6,2167.6,1128.6,0.0,40,2189,923
22368,WELL-0050,20240418,941.9,1999.5,1146.3,0.0,28,2160,894
22369,WELL-0050,20240419,967.6,2412.8,1180.5,0.0,32,2075,848
22370,WELL-0050,20240420,641.8,1457.4,784.9,9.5,48,2370,1055
22371,WELL-0050,20240421,1026.1,2232.9,1257.9,0.0,36,2002,828
22372,WELL-0050,20240422,899.1,2078.5,1104.9,0.0,40,2087,784
22373,WELL-0050,20240423,1024.0,2415.7,1261.4,0.0,28,1986,895
22374,WELL-0050,20240424,907.2,2110.4,1120.3,0.0,40,2273,840
22375,WELL-0050,20240425,899.6,1923.3,1113.6,0.0,24,2160,944
22376,WELL-0050,20240426,938.3,2207.1,1164.3,0.0,24,2117,960
22377,WELL-0050,20240427,934.6,2087.4,1162.6,0.0,32,1847,802
22378,WELL-0050,20240428,839.0,1923.3,1046.2,0.0,24,2201,885
22379,WELL-0050,20240429,801.0,1887.7,1001.2,0.0,20,2085,902
22380,WELL-0050,20240430,833.5,1754.2,1044.4,0.0,40,1907,860
22381,WELL-0050,20240501,1008.8,2257.9,1267.1,0.0,40,1948,848
22382,WELL-0050,20240502,877.2,2127.6,1104.4,0.0,64,2218,1042
22383,WELL-0050,20240503,906.2,1973.8,1143.7,0.0,36,2231,930
22384,WELL-0050,20240504,891.4,2121.5,1127.8,0.0,48,2192,946
22385,WELL-0050,20240505,974.6,2160.3,1236.1,0.0,36,2162,813
22386,WELL-0050,20240506,987.0,2369.2,1254.9,0.0,20,1996,825
22387,WELL-0050,20240507,866.2,2050.8,1104.0,0.0,32,2169,781
22388,WELL-0050,20240508,840.9,1931.4,1074.3,0.0,36,1988,1027
22389,WELL-0050,20240509,867.8,1880.0,1111.5,0.0,48,2166,873
22390,WELL-0050,20240510,882.4,2126.7,1132.8,0.0,20,2072,944
22391,WELL-0050,20240511,917.6,2205.6,1181.0,0.0,48,1965,1010
22392,WELL-0050,20240512,890.1,2048.4,1148.3,0.0,20,2197,894
22393,WELL-0050,20240513,1018.1,2302.1,1316.7,0.0,48,2301,930
22394,WELL-0050,20240514,861.5,1931.1,1116.9,0.0,40,2346,904
22395,WELL-0050,20240515,812.3,1816.3,1055.7,0.0,36,2272,868
22396,WELL-0050,20240516,0.0,0.0,0.0,0.0,64,2201,817
22397,WELL-0050,20240517,820.6,1967.2,1071.6,0.0,32,2179,840
22398,WELL-0050,20240518,811.7,1875.8,1062.7,0.0,48,2163,894
22399,WELL-0050,20240519,741.9,1752.3,973.6,2.1,28,2083,876
22400,WELL-0050,20240520,850.2,1828.1,1118.5,0.0,64,2103,902
22401,WELL-0050,20240521,0.0,0.0,0.0,0.0,40,2019,821
22402,WELL-0050,20240522,883.1,2041.7,1167.5,0.0,28,2018,700
22403,WELL-0050,20240523,839.6,1883.8,1112.7,0.0,28,2049,895
22404,WELL-0050,20240524,766.8,1865.7,1018.8,0.0,36,2074,880
22405,WELL-0050,20240525,0.0,0.0,0.0,0.0,40,2008,913
22406,WELL-0050,20240526,857.3,2064.2,1144.5,0.0,20,2040,836
22407,WELL-0050,20240527,795.7,1863.7,1064.9,0.0,40,2079,840
22408,WELL-0050,20240528,0.0,0.0,0.0,0.0,24,2052,891
22409,WELL-0050,20240529,864.5,1859.7,1162.6,0.0,64,2155,822
22410,WELL-0050,20240530,881.3,2141.4,1188.1,0.0,48,2017,1071
22411,WELL-0050,20240531,785.4,1774.1,1061.5,0.0,40,1918,891
22412,WELL-0050,20240601,774.0,2049.3,1048.7,0.0,40,2064,876
22413,WELL-0050,20240602,832.1,1853.0,1130.1,0.0,48,2136,833
22414,WELL-0050,20240603,0.0,0.0,0.0,0.0,24,1844,915
22415,WELL-0050,20240604,0.0,0.0,0.0,0.0,20,2111,845
22416,WELL-0050,20240605,805.2,1835.4,1101.6,0.0,48,2086,852
22417,WELL-0050,20240606,851.1,1820.6,1167.4,0.0,40,2229,765
22418,WELL-0050,20240607,796.8,1855.3,1095.6,0.0,40,2069,776
22419,WELL-0050,20240608,0.0,0.0,0.0,0.0,48,2055,922
22420,WELL-0050,20240609,0.0,0.0,0.0,0.0,48,1952,833
22421,WELL-0050,20240610,0.0,0.0,0.0,0.0,28,2026,885
22422,WELL-0050,20240611,0.0,0.0,0.0,0.0,28,2056,941
22423,WELL-0050,20240612,0.0,0.0,0.0,0.0,40,2042,774
22424,WELL-0050,20240613,0.0,0.0,0.0,0.0,32,2111,844
22425,WELL-0050,20240614,0.0,0.0,0.0,0.0,20,2265,876
22426,WELL-0050,20240615,737.7,1751.8,1034.5,0.0,36,2240,859
22427,WELL-0050,20240616,717.5,1707.9,1008.7,0.0,36,1841,979
22428,WELL-0050,20240617,0.0,0.0,0.0,0.0,36,2040,808
22429,WELL-0050,20240618,717.2,1740.6,1013.3,0.0,48,2217,893
22430,WELL-0050,20240619,0.0,0.0,0.0,0.0,32,2025,939
22431,WELL-0050,20240620,793.8,1859.3,1127.0,0.0,40,1997,875
22432,WELL-0050,20240621,848.8,1861.8,1208.1,0.0,32,1893,731
22433,WELL-0050,20240622,699.2,1460.0,997.7,0.0,24,2117,867
22434,WELL-0050,20240623,0.0,0.0,0.0,0.0,64,2282,904
22435,WELL-0050,20240624,734.1,1785.6,1052.7,0.0,20,2034,836
22436,WELL-0050,20240625,0.0,0.0,0.0,0.0,48,2158,852
22437,WELL-0050,20240626,0.0,0.0,0.0,0.0,36,2102,870
22438,WELL-0050,20240627,0.0,0.0,0.0,0.0,48,1729,765
22439,WELL-0050,20240628,0.0,0.0,0.0,0.0,20,2114,898
22440,WELL-0050,20240629,0.0,0.0,0.0,0.0,32,2140,891
22441,WELL-0050,20240630,0.0,0.0,0.0,0.0,20,1905,851
22442,WELL-0050,20240701,0.0,0.0,0.0,0.0,20,1924,810
22443,WELL-0050,20240702,735.4,1689.5,1075.7,0.0,36,1876,888
22444,WELL-0050,20240703,0.0,0.0,0.0,0.0,24,2049,941
22445,WELL-0050,20240704,0.0,0.0,0.0,0.0,24,1962,751
22446,WELL-0050,20240705,0.0,0.0,0.0,0.0,32,2145,894
22447,WELL-0050,20240706,716.0,1641.6,1057.8,0.0,40,2245,1009
22448,WELL-0050,20240707,721.2,1593.5,1068.1,0.0,64,2022,1017
22449,WELL-0050,20240708,681.9,1424.0,1012.4,0.0,48,2212,863
22450,WELL-0050,20240709,0.0,0.0,0.0,0.0,48,1965,764
22451,WELL-0050,20240710,0.0,0.0,0.0,0.0,24,1978,873
22452,WELL-0050,20240711,651.9,1683.1,975.2,0.0,36,2179,757
22453,WELL-0050,20240712,659.4,1537.4,988.8,0.0,20,2095,686
22454,WELL-0050,20240713,700.7,1594.3,1053.4,0.0,36,1872,829
22455,WELL-0050,20240714,0.0,0.0,0.0,0.0,64,1919,864
22456,WELL-0050,20240715,0.0,0.0,0.0,0.0,48,1932,866
22457,WELL-0050,20240716,0.0,0.0,0.0,0.0,28,2181,953
22458,WELL-0050,20240717,731.0,1731.9,1110.0,0.0,64,1977,853
22459,WELL-0050,20240718,0.0,0.0,0.0,0.0,20,2051,904
22460,WELL-0050,20240719,744.9,1782.0,1136.8,0.0,32,1976,900
